ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
231,千葉県,印西市,32310 ,170 ,2120 ,5420 ,5720 ,9330 ,8540 ,2980 ,1000 ,1980 ,17750 ,12970 ,1870 ,600 ,2310 ,6310 ,80 ,6230 ,7440 ,8650 ,5660 ,6140 ,3600 
232,千葉県,白井市,21930 ,110 ,1620 ,4500 ,4200 ,4610 ,6680 ,2230 ,510 ,1720 ,12660 ,9520 ,1120 ,280 ,1750 ,4590 ,50 ,4540 ,4710 ,6340 ,4800 ,3640 ,2220 
233,千葉県,富里市,19550 ,310 ,1440 ,2650 ,3040 ,4760 ,5440 ,2370 ,750 ,1620 ,8800 ,5660 ,560 ,370 ,2200 ,3090 ,20 ,3070 ,6730 ,5540 ,2700 ,1830 ,1080 
234,千葉県,南房総市,15090 ,60 ,360 ,1130 ,1840 ,3950 ,7710 ,4390 ,2230 ,2160 ,5330 ,3000 ,720 ,150 ,1450 ,5180 ,0 ,5180 ,7170 ,4040 ,1890 ,1310 ,670 
235,千葉県,匝瑳市,12650 ,50 ,550 ,1470 ,2210 ,3520 ,4580 ,3260 ,1340 ,1920 ,5630 ,3830 ,520 ,190 ,1090 ,3250 ,0 ,3250 ,4850 ,3730 ,1900 ,1180 ,780 
236,千葉県,香取市,26800 ,150 ,1340 ,2840 ,4850 ,7500 ,9740 ,5610 ,2210 ,3400 ,12940 ,8500 ,1270 ,630 ,2540 ,6190 ,0 ,6190 ,9460 ,7690 ,4350 ,3140 ,1840 
237,千葉県,山武市,18920 ,40 ,810 ,1920 ,3360 ,5280 ,7240 ,3780 ,1610 ,2170 ,8750 ,5370 ,1030 ,330 ,2030 ,4560 ,0 ,4560 ,7130 ,5080 ,3000 ,2130 ,1210 
238,千葉県,いすみ市,14520 ,90 ,510 ,1220 ,2060 ,3660 ,6710 ,2630 ,730 ,1890 ,5640 ,3460 ,680 ,180 ,1320 ,4950 ,0 ,4950 ,6470 ,4030 ,2000 ,1300 ,500 
239,千葉県,大網白里市,18830 ,70 ,1020 ,2270 ,3380 ,4930 ,6510 ,2370 ,520 ,1840 ,9220 ,6320 ,940 ,250 ,1710 ,5540 ,0 ,5540 ,6610 ,5180 ,2880 ,2340 ,1370 
322,千葉県,酒々井町,8780 ,560 ,640 ,1110 ,1130 ,1260 ,3490 ,880 ,240 ,640 ,3390 ,1920 ,330 ,170 ,970 ,2420 ,380 ,2030 ,3540 ,2220 ,1110 ,940 ,410 
329,千葉県,栄町,8000 ,20 ,240 ,540 ,1060 ,2630 ,3470 ,1000 ,330 ,680 ,3870 ,2570 ,500 ,70 ,730 ,2590 ,0 ,2590 ,2380 ,2300 ,1480 ,1220 ,590 
347,千葉県,多古町,4350 ,0 ,160 ,430 ,790 ,1330 ,1470 ,1380 ,690 ,690 ,1800 ,1250 ,140 ,20 ,380 ,870 ,0 ,870 ,1270 ,1250 ,590 ,650 ,430 
349,千葉県,東庄町,4610 ,0 ,150 ,300 ,800 ,1670 ,1650 ,1040 ,480 ,560 ,2210 ,1540 ,160 ,110 ,400 ,1270 ,0 ,1270 ,1940 ,950 ,740 ,610 ,330 
403,千葉県,九十九里町,6390 ,20 ,270 ,580 ,910 ,1700 ,2780 ,1380 ,400 ,980 ,2650 ,1580 ,250 ,100 ,720 ,2140 ,0 ,2140 ,2790 ,2060 ,720 ,470 ,280 
410,千葉県,横芝光町,8260 ,40 ,370 ,1020 ,1320 ,2070 ,3280 ,1840 ,780 ,1060 ,3660 ,2380 ,210 ,80 ,990 ,2120 ,10 ,2110 ,3270 ,2320 ,1290 ,840 ,410 
