ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
211,東京都,小平市,81900 ,5720 ,7560 ,11200 ,14200 ,13150 ,23370 ,6370 ,300 ,6070 ,33670 ,25050 ,2660 ,690 ,5270 ,17720 ,1830 ,15890 ,24540 ,21820 ,11170 ,11480 ,6420 
212,東京都,日野市,79080 ,5890 ,9030 ,13040 ,12390 ,11070 ,24250 ,5300 ,130 ,5170 ,37010 ,27500 ,2120 ,1270 ,6120 ,20050 ,2350 ,17710 ,25280 ,20680 ,13290 ,10240 ,6520 
213,東京都,東村山市,64860 ,1160 ,4690 ,8470 ,9010 ,8840 ,19370 ,5170 ,180 ,4990 ,26090 ,17890 ,2280 ,860 ,5060 ,14270 ,520 ,13740 ,17820 ,14400 ,9310 ,7110 ,3360 
214,東京都,国分寺市,61750 ,3650 ,7330 ,8890 ,9000 ,8390 ,15250 ,3830 ,180 ,3660 ,25670 ,19240 ,1740 ,730 ,3960 ,12050 ,1740 ,10310 ,16670 ,14290 ,7800 ,7380 ,6570 
215,東京都,国立市,36140 ,1710 ,3400 ,5020 ,6470 ,5210 ,10330 ,2600 ,10 ,2590 ,12620 ,8990 ,900 ,380 ,2360 ,6870 ,630 ,6240 ,11280 ,8270 ,5200 ,4210 ,3380 
218,東京都,福生市,26240 ,350 ,2330 ,3870 ,4700 ,4260 ,8380 ,2150 ,50 ,2110 ,11170 ,7390 ,820 ,650 ,2310 ,5030 ,90 ,4940 ,8900 ,7100 ,4080 ,2660 ,1310 
219,東京都,狛江市,39570 ,1720 ,4950 ,5630 ,6000 ,5860 ,11750 ,2830 ,130 ,2690 ,13320 ,9840 ,650 ,520 ,2310 ,7070 ,410 ,6650 ,13880 ,10070 ,5100 ,4240 ,2790 
220,東京都,東大和市,34420 ,330 ,1700 ,4920 ,5230 ,5230 ,10950 ,3150 ,80 ,3060 ,15330 ,10460 ,1250 ,440 ,3180 ,8530 ,60 ,8470 ,10160 ,7760 ,4940 ,3570 ,2070 
221,東京都,清瀬市,32900 ,600 ,1380 ,3610 ,4300 ,4900 ,11270 ,2650 ,200 ,2440 ,12920 ,8390 ,1100 ,430 ,3010 ,9710 ,680 ,9020 ,10760 ,6880 ,4140 ,2810 ,1610 
222,東京都,東久留米市,49730 ,650 ,2980 ,7780 ,8040 ,8210 ,18940 ,4150 ,130 ,4020 ,20350 ,14120 ,1810 ,590 ,3820 ,11700 ,100 ,11600 ,16810 ,13450 ,7500 ,6100 ,2940 
223,東京都,武蔵村山市,26700 ,310 ,1860 ,4690 ,3740 ,4590 ,8580 ,3190 ,130 ,3060 ,12370 ,8420 ,790 ,470 ,2690 ,6570 ,60 ,6510 ,9070 ,7530 ,3810 ,2290 ,1170 
224,東京都,多摩市,66580 ,2700 ,4810 ,10470 ,10500 ,12460 ,22750 ,4020 ,30 ,3980 ,25560 ,18280 ,1310 ,1130 ,4840 ,15090 ,780 ,14310 ,21000 ,19910 ,10140 ,7850 ,4960 
225,東京都,稲城市,35850 ,1290 ,3650 ,6890 ,6460 ,6230 ,9520 ,2410 ,190 ,2220 ,16850 ,12920 ,810 ,380 ,2740 ,5870 ,210 ,5660 ,8690 ,9470 ,6810 ,5230 ,3930 
227,東京都,羽村市,23450 ,670 ,1820 ,4590 ,4000 ,3970 ,7160 ,2020 ,80 ,1940 ,11990 ,8660 ,730 ,420 ,2170 ,4640 ,30 ,4610 ,7510 ,6840 ,3830 ,2670 ,1490 
228,東京都,あきる野市,29840 ,270 ,2040 ,4770 ,4540 ,5620 ,11200 ,3280 ,330 ,2950 ,13690 ,9540 ,1120 ,290 ,2740 ,7510 ,10 ,7500 ,8570 ,9850 ,5280 ,3530 ,1480 
229,東京都,西東京市,87510 ,3410 ,7980 ,12460 ,14960 ,14230 ,26350 ,6690 ,240 ,6450 ,32330 ,23320 ,2110 ,1160 ,5730 ,15940 ,730 ,15220 ,26840 ,22150 ,12880 ,10940 ,7120 
303,東京都,瑞穂町,12850 ,50 ,780 ,2060 ,2140 ,3010 ,4000 ,1680 ,170 ,1520 ,5900 ,3960 ,460 ,280 ,1200 ,2680 ,0 ,2680 ,3920 ,3720 ,2420 ,1420 ,640 
305,東京都,日の出町,5560 ,30 ,400 ,1010 ,450 ,1110 ,2530 ,600 ,80 ,510 ,2640 ,1710 ,240 ,90 ,600 ,1930 ,0 ,1930 ,1640 ,1800 ,1240 ,530 ,320 
