ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
223,大阪府,門真市,57940 ,750 ,4170 ,8350 ,8940 ,9300 ,18630 ,4860 ,70 ,4790 ,22560 ,14270 ,610 ,1310 ,6380 ,14060 ,50 ,14010 ,27020 ,13290 ,6280 ,2670 ,1020 
224,大阪府,摂津市,36160 ,920 ,3490 ,5940 ,5500 ,6840 ,11190 ,3510 ,90 ,3420 ,16610 ,11390 ,580 ,660 ,3970 ,8190 ,100 ,8090 ,14450 ,10310 ,5570 ,2610 ,1300 
225,大阪府,高石市,23170 ,100 ,1530 ,3610 ,3530 ,4810 ,7940 ,2420 ,70 ,2350 ,11100 ,8020 ,630 ,450 ,2000 ,5970 ,30 ,5940 ,8130 ,6170 ,3550 ,2370 ,1420 
226,大阪府,藤井寺市,26730 ,410 ,1930 ,4450 ,4210 ,4670 ,8540 ,2680 ,20 ,2670 ,12150 ,8780 ,720 ,330 ,2320 ,6640 ,170 ,6470 ,10320 ,7150 ,3550 ,2250 ,1200 
227,大阪府,東大阪市,221830 ,12230 ,16710 ,32970 ,32680 ,36760 ,71480 ,23920 ,470 ,23440 ,85520 ,61760 ,3610 ,2820 ,17330 ,56140 ,4260 ,51880 ,103940 ,52600 ,25600 ,14730 ,7780 
228,大阪府,泉南市,21820 ,150 ,1190 ,3640 ,3550 ,3940 ,7610 ,2100 ,230 ,1870 ,10370 ,6870 ,710 ,260 ,2520 ,6270 ,0 ,6270 ,8770 ,5730 ,3350 ,1710 ,660 
229,大阪府,四條畷市,20870 ,150 ,1050 ,3800 ,3600 ,3200 ,6950 ,1990 ,30 ,1960 ,8950 ,6400 ,470 ,330 ,1750 ,5570 ,70 ,5500 ,7020 ,5290 ,3740 ,1800 ,920 
230,大阪府,交野市,27910 ,150 ,1790 ,4420 ,4820 ,4780 ,9970 ,2140 ,70 ,2070 ,13890 ,10330 ,1070 ,360 ,2130 ,8760 ,10 ,8760 ,8310 ,7490 ,4710 ,3600 ,1640 
231,大阪府,大阪狭山市,23220 ,770 ,2100 ,3320 ,3850 ,4280 ,7810 ,1850 ,50 ,1800 ,10920 ,7780 ,1140 ,280 ,1710 ,6660 ,330 ,6330 ,8090 ,6420 ,4030 ,2090 ,1500 
232,大阪府,阪南市,20880 ,120 ,1200 ,3190 ,3540 ,4610 ,7840 ,1970 ,130 ,1840 ,10020 ,6430 ,1360 ,330 ,1900 ,6810 ,0 ,6810 ,7720 ,6450 ,3010 ,2230 ,1150 
301,大阪府,島本町,12020 ,40 ,680 ,2770 ,2670 ,1880 ,3840 ,790 ,60 ,730 ,6830 ,5180 ,420 ,190 ,1050 ,3280 ,40 ,3250 ,3350 ,3010 ,2150 ,2270 ,1120 
321,大阪府,豊能町,7850 ,10 ,90 ,690 ,860 ,2050 ,3550 ,770 ,80 ,680 ,3460 ,2420 ,260 ,30 ,740 ,2880 ,20 ,2870 ,2020 ,2270 ,1280 ,1000 ,660 
341,大阪府,忠岡町,6780 ,0 ,410 ,1120 ,1260 ,1150 ,2390 ,690 ,40 ,650 ,3220 ,2370 ,170 ,100 ,580 ,1970 ,10 ,1960 ,2610 ,1940 ,660 ,770 ,400 
361,大阪府,熊取町,14810 ,150 ,620 ,2170 ,2450 ,2850 ,5290 ,1530 ,180 ,1350 ,7150 ,5070 ,750 ,170 ,1170 ,4360 ,140 ,4220 ,4300 ,4320 ,2090 ,1970 ,930 
366,大阪府,岬町,6830 ,30 ,200 ,620 ,860 ,1460 ,3560 ,760 ,230 ,530 ,2530 ,1650 ,290 ,60 ,520 ,3150 ,0 ,3150 ,3210 ,1820 ,1240 ,350 ,160 
382,大阪府,河南町,5670 ,80 ,220 ,760 ,1000 ,1290 ,2140 ,950 ,180 ,760 ,2890 ,2120 ,390 ,40 ,340 ,1470 ,30 ,1450 ,1790 ,1310 ,1270 ,760 ,440 
